tipo_credito,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo,año_prestamo,mes_prestamo,dia_prestamo,dia_semana
4,4577199.6,12,46,0,3.1295552415182097,-0.6666666666666666,359575,95.227787,735.0,14,7,0.0,148971.0,148971.0,0.0,8,0,3,923771.0,Creciente,1,2025,2,12,2
4,2520000.0,12,44,1,-0.069545672033738,-0.01,209695,95.227787,769.0,7,2,0.0,66652.0,29897.0,0.0,0,4,1,992377.0,Creciente,1,2025,11,14,4
4,7467600.0,36,42,1,-0.0417274032202428,-0.3953333333333333,278682,95.227787,834.0,5,1,0.0,7716.0,7716.0,0.0,4,0,1,2987574.0,Estable,1,2025,11,7,4
4,957480.0,12,38,1,-0.5389789582614695,-0.4,75161,95.227787,747.0,8,3,0.0,37476.0,37476.0,0.0,3,0,4,1598200.0,Decreciente,1,2024,12,17,1
4,4633801.2,12,37,1,0.5215925402530349,0.6666666666666666,321792,95.227787,771.0,6,16,0.0,7586.0,7586.0,0.0,3,0,2,31000.0,Estable,1,2025,1,18,5
9,863938.7999999999,8,69,0,-0.5215925402530349,-0.26666666666666666,90145,47.613894,807.0,0,0,0.0,0.0,14442.5,0.0,0,0,0,1204496.0,Desconocido,0,2025,5,9,4
4,1694400.0,6,64,1,0.8693209004217249,0.0,252916,95.227787,834.0,5,4,0.0,25921.0,25921.0,0.0,2,0,1,615779.0,Creciente,1,2025,3,27,3
9,4859517.6,3,63,1,0.17386418008434498,0.6666666666666666,1288861,95.227787,769.0,1,2,0.0,0.0,0.0,0.0,0,0,0,918689.0,Creciente,1,2025,1,19,6
9,964018.7999999999,4,63,0,-0.34772836016868997,-0.26666666666666666,193771,95.227787,846.0,3,0,0.0,2748.0,2748.0,0.0,2,0,1,1204496.0,Desconocido,1,2025,5,9,4
9,964018.7999999999,3,62,0,-0.34772836016868997,-0.2,256030,95.227787,791.0,1,1,0.0,36.0,36.0,0.0,0,0,0,1204496.0,Desconocido,1,2025,5,22,3
9,964018.7999999999,6,56,0,-0.34772836016868997,-0.2,131634,95.227787,799.0,1,2,0.0,2682.0,2682.0,0.0,1,0,0,1204496.0,Desconocido,1,2025,5,9,4
4,430730.39999999997,6,52,1,-0.6276496901044855,-0.4,63972,95.227787,772.0,6,4,0.0,26645.0,25969.0,0.0,1,1,4,1619826.0,Creciente,1,2025,2,24,0
9,964018.7999999999,6,46,0,-0.34772836016868997,-0.2,131634,95.227787,806.0,0,0,0.0,0.0,14442.5,0.0,0,0,0,1204496.0,Desconocido,1,2025,5,9,4
9,1928037.5999999999,6,44,0,-0.312955524151821,-0.2,263267,90.562453,773.0,0,2,0.0,0.0,14442.5,0.0,0,0,0,1204496.0,Desconocido,1,2025,5,10,5
4,1988280.0,12,41,1,-0.34772836016868997,-0.4,138075,71.297103,806.0,3,1,0.0,213.0,213.0,0.0,1,0,0,1204496.0,Desconocido,1,2025,1,11,5
4,4512000.0,36,38,1,-0.139091344067476,-0.38,156667,6.795375,788.0,3,3,0.0,52948.0,52948.0,0.0,3,0,0,1696166.0,Decreciente,0,2025,8,3,6
10,8400000.0,6,64,1,0.15717321879624788,-0.6666666666666666,1264356,95.227787,813.0,6,3,0.0,89175.0,58975.0,0.0,3,1,1,1526866.0,Creciente,1,2025,8,15,4
9,1081504.8,10,52,1,0.5215925402530349,0.6666666666666666,92066,95.227787,824.0,1,4,0.0,121150.0,121150.0,0.0,1,0,0,1204496.0,Desconocido,1,2025,5,31,5
9,3101736.0,4,39,1,1.7386418008434499,-0.6666666666666666,623004,77.232928,741.0,10,1,0.0,5025.0,5025.0,0.0,5,0,2,908526.0,Estable,1,2025,2,20,3
4,979201.2,12,43,1,-0.486819704236166,-0.456,80283,88.229786,694.0,4,6,0.0,6720.0,6720.0,0.0,3,0,0,1778056.0,Creciente,1,2025,11,15,5
4,4530960.0,6,43,0,1.7386418008434499,2.0,629300,95.227787,825.0,7,0,0.0,145897.0,145897.0,0.0,5,0,0,916148.0,Creciente,1,2025,1,23,3
4,433116.0,6,43,1,0.834548064404856,-0.3333333333333333,65107,95.227787,774.0,7,5,0.0,67292.0,67292.0,0.0,4,0,2,1204496.0,Desconocido,1,2025,5,27,1
4,2976000.0,6,46,1,-0.591138212286773,-0.13333333333333333,442319,95.227787,729.0,1,3,0.0,1231.0,1231.0,0.0,0,0,1,925157.0,Creciente,1,2025,3,7,4
4,2645760.0,12,42,1,0.34772836016868997,0.26666666666666666,207334,95.227787,832.0,8,5,0.0,35910.0,35910.0,0.0,4,0,1,1204496.0,Desconocido,1,2025,1,22,2
9,442560.0,3,40,0,0.6954567203373799,0.6666666666666666,117561,95.227787,718.0,3,2,0.0,908.0,908.0,0.0,0,0,0,975000.0,Estable,1,2025,7,5,5
9,540475.2,9,41,1,0.6954567203373799,1.3333333333333333,50597,95.227787,772.0,4,2,0.0,1554.0,1554.0,0.0,2,0,0,4788504.0,Decreciente,1,2025,4,19,5
9,2105296.8,10,39,1,0.0,0.0,179030,95.227787,834.0,6,4,0.0,136995.0,136995.0,0.0,5,0,0,1204496.0,Desconocido,1,2025,4,18,4
4,724320.0,6,65,1,0.556365376269904,0.3333333333333333,107395,95.227787,769.0,18,4,0.0,94193.0,94193.0,0.0,12,1,2,3192123.0,Creciente,1,2025,1,15,2
4,1439880.0,6,66,1,0.9284347216504023,1.7733333333333334,218206,95.227787,767.0,13,4,0.0,109885.0,109885.0,0.0,10,1,0,984754.0,Creciente,1,2025,10,15,2
9,1260240.0,9,66,0,0.6954567203373799,0.6666666666666666,117977,95.227787,767.0,6,2,0.0,51114.0,1564.0,0.0,2,0,2,3322414.0,Creciente,1,2025,4,27,6
4,720000.0,6,63,1,0.6954567203373799,0.8666666666666667,107013,95.227787,792.0,2,10,0.0,4507.0,4507.0,0.0,1,0,0,6032928.0,Estable,1,2025,3,3,0
9,1872835.2,9,65,1,0.34772836016868997,1.0666666666666667,175074,95.227787,842.0,9,2,0.0,9463.0,9463.0,0.0,5,0,2,3850454.0,Creciente,1,2025,3,12,2
4,2280000.0,6,61,0,0.21211429970290088,-0.6646666666666666,344366,95.227787,854.0,5,0,0.0,0.0,0.0,0.0,3,0,1,722222.0,Creciente,1,2025,9,9,1
4,3048000.0,6,60,0,0.34772836016868997,0.6666666666666666,452691,95.227787,831.0,8,5,0.0,13071.0,13071.0,0.0,6,0,2,916841.0,Creciente,1,2025,2,12,2
4,2556000.0,12,58,0,0.6954567203373799,1.3333333333333333,201060,95.227787,730.0,6,14,0.0,2222.0,2222.0,0.0,1,0,0,931394.0,Creciente,1,2025,3,24,0
4,4214400.0,12,58,1,-0.5215925402530349,-0.4,330277,95.227787,738.0,11,3,0.0,5185.0,5185.0,0.0,1,0,2,1561556.0,Creciente,1,2025,1,23,3
4,3878100.0,6,60,0,2.0863701610121397,0.6666666666666666,576789,95.227787,786.0,4,1,0.0,3434.0,3434.0,0.0,0,0,3,600474.0,Creciente,1,2025,6,20,4
4,2236800.0,6,61,0,0.486819704236166,-0.020666666666666667,334992,95.227787,796.0,6,2,0.0,14804.0,14804.0,0.0,5,0,0,302842.0,Creciente,1,2025,8,12,1
4,2697600.0,6,52,1,1.0431850805060698,2.0,399661,95.227787,778.0,7,2,0.0,108629.0,108629.0,0.0,2,0,2,363411.0,Decreciente,1,2025,1,5,6
4,600000.0,6,50,0,-0.17386418008434498,-0.4666666666666667,89116,95.227787,744.0,3,0,0.0,3478.0,3478.0,0.0,1,0,0,944195.0,Creciente,1,2025,2,11,1
4,1708800.0,10,48,1,-0.278182688134952,-0.43333333333333335,161096,95.227787,802.0,10,4,0.0,36141.0,36141.0,0.0,5,0,2,1348155.0,Creciente,1,2025,7,8,1
4,1224000.0,6,58,1,-0.556365376269904,-0.4,182701,16.762293,815.0,5,7,0.0,27424.0,2311.0,0.0,3,0,2,1454172.0,Estable,0,2025,4,25,4
4,948000.0,8,45,1,0.0,-0.13333333333333333,108084,95.227787,804.0,2,0,0.0,29403.0,29403.0,0.0,1,0,0,1204496.0,Desconocido,1,2025,3,4,1
4,2956800.0,6,43,1,1.7386418008434499,0.3333333333333333,438108,95.227787,719.0,5,20,0.0,57470.0,57470.0,0.0,2,0,1,3500000.0,Estable,1,2025,1,7,1
9,6173552.399999999,10,45,0,-0.17386418008434498,0.2,525813,95.227787,799.0,5,3,0.0,47610.0,28161.0,0.0,4,0,1,1204496.0,Desconocido,1,2025,7,9,2
4,1402200.0,6,50,1,0.6954567203373799,0.6666666666666666,207974,95.227787,823.0,8,3,0.0,3735.0,3735.0,0.0,0,0,4,6258353.0,Decreciente,1,2025,1,23,3
9,1414458.0,9,49,0,0.09353892888537761,0.5969333333333333,132541,95.227787,756.0,5,1,0.0,12832.0,8805.0,0.0,0,5,0,3094439.0,Creciente,1,2025,6,6,4
4,2627760.0,6,37,1,0.17386418008434498,0.3333333333333333,390672,85.897119,812.0,5,4,0.0,34392.0,34392.0,0.0,2,1,1,6009614.0,Decreciente,1,2025,5,2,4
4,1092000.0,6,59,0,0.34772836016868997,0.0,162294,95.227787,751.0,7,3,0.0,26005.0,26005.0,0.0,4,0,1,1204496.0,Desconocido,1,2025,3,28,4
4,3936000.0,6,59,0,-0.17386418008434498,3.9066666666666667,592441,95.227787,858.0,16,3,0.0,236132.0,177644.0,0.0,12,0,2,2500000.0,Estable,1,2025,8,9,5
9,1498992.0,2,57,0,0.34772836016868997,0.6666666666666666,591302,95.227787,849.0,17,6,0.0,173018.0,173018.0,0.0,13,0,1,947729.0,Creciente,1,2025,5,1,3
4,2876400.0,12,57,0,1.0431850805060698,-0.6666666666666666,199750,91.410695,907.0,5,6,0.0,30472.0,30472.0,0.0,5,0,0,11976810.0,Estable,1,2025,4,8,1
4,11640000.0,6,57,0,-0.5021197520835884,1.1373333333333333,1752211,95.227787,845.0,13,5,0.0,66444.0,66444.0,0.0,8,0,1,1789333.0,Creciente,1,2025,8,30,5
9,1604400.0,5,56,0,0.6954567203373799,0.6666666666666666,260433,95.227787,814.0,14,4,0.0,139379.0,139379.0,0.0,10,0,2,1000000.0,Estable,1,2025,5,9,4
4,7296000.0,6,54,0,-0.6954567203373799,0.7833333333333333,1092677,95.227787,810.0,4,1,0.0,4196.0,4196.0,0.0,4,0,0,961885.0,Creciente,1,2025,7,20,6
4,2160000.0,6,49,0,-0.417274032202428,-0.3333333333333333,321909,95.227787,773.0,3,3,0.0,351.0,351.0,0.0,0,0,0,1204496.0,Desconocido,1,2025,5,3,5
9,750708.0,2,41,0,0.0,0.0,295782,95.227787,751.0,7,5,0.0,19504.0,17456.0,0.0,2,0,4,1204496.0,Desconocido,1,2024,12,5,3
4,1200000.0,6,40,0,1.0431850805060698,0.6666666666666666,178827,95.227787,829.0,9,10,0.0,158492.0,158492.0,0.0,6,0,2,758333.0,Estable,1,2025,5,30,4
9,1269000.0,5,39,0,0.6954567203373799,0.6666666666666666,205990,95.227787,733.0,2,1,0.0,103.0,103.0,0.0,0,0,2,811282.0,Creciente,1,2025,5,15,3
4,9000000.0,12,37,0,0.6954567203373799,0.6666666666666666,707079,95.227787,831.0,7,2,0.0,26206.0,26206.0,0.0,6,0,0,767199.0,Decreciente,1,2025,3,26,2
4,416700.0,6,42,1,0.104318508050607,0.4,61891,95.227787,811.0,4,2,0.0,0.0,0.0,0.0,4,0,0,4499672.0,Creciente,1,2025,3,22,5
4,3609024.0,36,44,1,-0.034772836016869,0.13333333333333333,117582,95.227787,792.0,5,3,0.0,28523.0,28523.0,0.0,2,0,0,1204496.0,Desconocido,1,2025,4,28,0
4,3289464.0,24,42,1,1.0431850805060698,0.6,143250,95.227787,800.0,8,7,0.0,131083.0,131083.0,0.0,5,0,1,963410.0,Creciente,1,2025,7,9,2
4,752400.0,6,39,1,0.0,0.0,111752,95.227787,861.0,6,3,0.0,7627.0,7627.0,0.0,2,0,1,917735.0,Decreciente,1,2025,2,8,5
4,2046000.0,6,39,0,0.5215925402530349,0.3333333333333333,304163,84.730786,779.0,9,4,0.0,46559.0,46559.0,0.0,5,0,1,6002979.0,Creciente,1,2025,4,21,0
4,2903640.0,12,38,1,1.0431850805060698,1.0,201642,95.227787,773.0,8,6,0.0,7477.0,7477.0,0.0,3,0,3,7466666.0,Creciente,1,2025,1,1,2
4,1091880.0,6,38,1,-0.3857482836128142,-0.14066666666666666,164348,95.227787,792.0,9,4,0.0,79445.0,79445.0,0.0,4,1,1,1913386.0,Creciente,1,2025,8,2,5
4,1642680.0,12,62,1,0.5685358688758081,0.6666666666666666,114075,95.227787,774.0,10,4,0.0,11225.0,11225.0,0.0,5,0,5,5035506.0,Creciente,1,2025,1,23,3
4,3720000.0,6,47,1,0.8693209004217249,0.13333333333333333,552123,95.227787,747.0,13,11,0.0,68523.0,68523.0,0.0,6,0,5,908526.0,Estable,1,2025,1,23,3
4,7344000.0,6,37,1,4.172740322024279,1.3333333333333333,1096209,95.227787,765.0,3,0,0.0,1819.0,1819.0,0.0,1,0,0,1817052.0,Estable,1,2025,5,31,5
4,720000.0,12,55,1,-0.417274032202428,-0.4,50000,95.227787,858.0,6,6,0.0,24652.0,18207.0,0.0,4,0,2,2101491.0,Creciente,1,2025,1,15,2
4,1491480.0,12,40,0,0.34772836016868997,0.6666666666666666,103575,89.2295,736.0,10,5,0.0,38923.0,38923.0,0.0,4,0,0,940444.0,Decreciente,1,2025,1,13,0
9,1326964.8,11,60,0,0.0,0.6666666666666666,103065,95.227787,815.0,5,2,0.0,18123.0,18123.0,0.0,1,0,1,905965.0,Creciente,1,2024,11,27,2
9,2136488.4,3,39,1,-0.3616374945754376,-0.6666666666666666,573849,95.227787,842.0,2,2,0.0,0.0,0.0,0.0,0,0,1,6871180.0,Creciente,1,2025,10,26,6
4,630000.0,6,48,0,-0.17386418008434498,-0.4666666666666667,94703,95.227787,827.0,3,4,0.0,2028.0,2028.0,0.0,2,0,0,954263.0,Creciente,1,2025,6,8,6
4,5229240.0,36,40,1,-0.139091344067476,0.0,169632,95.227787,769.0,9,8,0.0,54726.0,54726.0,0.0,5,0,0,1204496.0,Desconocido,1,2025,3,8,5
4,874861.2,6,44,0,0.5215925402530349,0.0,130059,95.227787,843.0,6,4,0.0,33845.0,33845.0,0.0,4,0,0,1746833.0,Creciente,1,2025,4,14,0
4,867480.0,6,61,1,-0.5702745106766516,-0.6666666666666666,128844,95.227787,839.0,1,0,0.0,3376.0,3376.0,0.0,0,1,0,916148.0,Creciente,1,2025,1,24,4
4,720000.0,6,42,1,-0.278182688134952,-0.6666666666666666,107043,90.562453,802.0,5,7,0.0,68785.0,68785.0,0.0,1,0,1,1204496.0,Desconocido,1,2025,4,25,4
4,1259974.8,12,50,1,0.0,0.26666666666666666,99153,92.228643,806.0,8,0,0.0,2835.0,2835.0,0.0,0,1,3,1204496.0,Desconocido,1,2025,1,9,3
4,960000.0,6,48,1,-0.2051597324995271,-0.6666666666666666,144996,95.227787,827.0,2,5,0.0,70.0,70.0,0.0,0,0,0,1204496.0,Desconocido,1,2025,9,6,5
4,720720.0,12,46,1,-0.486819704236166,-0.2,56444,95.227787,785.0,11,5,0.0,74516.0,74516.0,0.0,7,0,4,1204496.0,Desconocido,1,2024,12,11,2
9,2241819.6,9,43,1,1.7386418008434499,2.6666666666666665,209367,95.227787,821.0,5,0,0.0,0.0,0.0,0.0,1,0,2,2436742.0,Creciente,1,2025,1,13,0
4,1328280.0,12,41,1,0.0,-0.1,92242,95.227787,714.0,12,17,0.0,34675.0,34675.0,0.0,6,0,2,1239939.0,Creciente,1,2025,1,7,1
4,1879080.0,12,57,1,-0.17386418008434498,-0.2,147435,95.227787,829.0,6,2,0.0,131.0,131.0,0.0,5,0,0,1204496.0,Desconocido,1,2024,12,31,1
4,1344000.0,6,57,0,0.17386418008434498,0.6666666666666666,199612,89.979287,780.0,2,4,0.0,2033.0,2033.0,0.0,0,0,1,1204496.0,Desconocido,1,2025,2,7,4
9,1859480.4,2,55,0,0.0,0.5333333333333333,732964,95.227787,695.0,5,0,0.0,1674.0,1674.0,0.0,1,0,1,1204496.0,Desconocido,1,2024,12,18,2
4,1973160.0,18,54,1,-0.382501196185559,-0.5,110645,95.227787,818.0,3,4,0.0,28458.0,28458.0,0.0,3,0,0,460000.0,Decreciente,1,2025,4,24,3
4,2639880.0,12,54,1,1.0431850805060698,-0.6666666666666666,207744,95.227787,759.0,8,0,0.0,30000.0,30000.0,0.0,2,0,0,1123000.0,Estable,1,2025,4,2,2
9,1604400.0,2,51,0,0.6954567203373799,0.6666666666666666,632882,95.227787,732.0,21,5,0.0,268753.0,268753.0,0.0,14,0,1,939017.0,Creciente,1,2025,5,11,6
4,692782.7999999999,6,69,1,-0.34772836016868997,0.0,102639,53.364705,796.0,10,4,0.0,38071.0,38071.0,0.0,6,0,3,1204496.0,Desconocido,0,2024,11,30,5
9,1561766.4,10,65,0,0.07340928184357232,0.3637,132462,71.297103,877.0,5,0,0.0,22192.0,22192.0,0.0,2,0,1,1204496.0,Desconocido,1,2024,12,27,4
4,2778360.0,6,53,1,-0.069545672033738,0.0,412644,95.227787,815.0,8,3,0.0,14293.0,14293.0,0.0,4,0,0,3047328.0,Creciente,1,2025,3,10,0
9,1816339.2,10,50,1,0.5772290778800254,0.144,156244,95.227787,865.0,4,3,0.0,37420.0,37420.0,0.0,3,0,1,1553389.0,Creciente,1,2025,9,13,5
4,4175281.1999999997,12,48,1,-0.17386418008434498,-0.3333333333333333,327620,95.227787,859.0,3,7,0.0,13895.0,13895.0,0.0,0,1,1,1760596.0,Creciente,1,2024,12,5,3
4,3749760.0,24,48,1,0.47743103851161134,0.3426666666666667,182140,95.227787,805.0,7,3,0.0,138739.0,101903.0,0.0,4,0,1,1650457.0,Creciente,1,2025,12,30,1
4,4281480.0,6,46,0,-0.13561406046578908,-0.051333333333333335,641211,95.227787,803.0,6,2,0.0,12566.0,12566.0,0.0,0,2,2,966736.0,Creciente,1,2025,8,19,1
9,821208.0,2,52,0,0.6954567203373799,0.6666666666666666,324034,95.227787,799.0,8,6,0.0,100934.0,100934.0,0.0,5,0,2,1204496.0,Desconocido,1,2025,5,31,5
4,1380000.0,10,67,0,0.069545672033738,0.3333333333333333,127610,95.227787,809.0,2,0,0.0,4868.0,4868.0,0.0,1,0,0,908526.0,Estable,1,2024,12,17,1
4,2129280.0,18,69,1,-0.312955524151821,0.13333333333333333,117318,95.227787,787.0,3,2,0.0,14293.0,14293.0,0.0,3,0,0,9505821.0,Decreciente,1,2025,1,11,5
4,1200000.0,6,65,1,0.5737517942783384,-0.6006666666666667,181245,95.227787,867.0,3,3,0.0,0.0,0.0,0.0,1,0,0,4407791.0,Estable,1,2025,9,17,2
4,2350920.0,6,62,1,2.0863701610121397,2.0,348538,95.227787,861.0,6,2,0.0,92401.0,92401.0,0.0,4,0,1,14819806.0,Creciente,1,2025,7,16,2
9,4825893.6,6,61,0,1.0431850805060698,1.3333333333333333,660519,95.227787,882.0,12,12,0.0,295104.0,295104.0,0.0,11,0,0,24047145.0,Creciente,1,2025,8,9,5
4,600000.0,6,62,0,-0.312955524151821,-0.18,90311,95.227787,848.0,7,1,0.0,8386.0,8386.0,0.0,3,0,2,1204496.0,Desconocido,1,2025,8,7,3
9,1269000.0,8,60,0,0.6954567203373799,0.6666666666666666,132410,95.227787,808.0,8,1,0.0,20097.0,20097.0,0.0,2,2,2,1204496.0,Desconocido,1,2025,5,9,4
4,1200000.0,12,59,1,-0.17386418008434498,-0.3333333333333333,94394,95.227787,799.0,3,2,0.0,7513.0,7513.0,0.0,1,0,0,3068079.0,Decreciente,1,2025,3,13,3
4,1860000.0,10,59,0,0.0,0.13333333333333333,172015,91.99794,761.0,7,4,0.0,3195.0,3195.0,0.0,2,0,0,840386.0,Estable,1,2024,12,27,4
4,960000.0,6,59,0,0.278182688134952,-0.13333333333333333,142586,95.227787,798.0,0,4,0.0,0.0,14442.5,0.0,0,0,0,1204496.0,Desconocido,1,2025,2,8,5
4,2616000.0,6,59,1,4.172740322024279,4.666666666666667,390480,95.227787,764.0,21,7,0.0,348056.0,298031.0,0.0,17,1,1,6645593.0,Creciente,1,2025,6,2,0
4,2964000.0,12,58,0,0.5215925402530349,0.6666666666666666,234999,95.227787,942.0,10,2,0.0,29638.0,29638.0,0.0,1,0,2,1204496.0,Desconocido,1,2025,4,9,2
9,2368477.1999999997,4,56,0,0.6954567203373799,0.6666666666666666,475840,95.227787,842.0,7,9,0.0,14259.0,14259.0,0.0,6,0,0,1204496.0,Desconocido,1,2025,4,6,6
4,7920000.0,12,54,0,2.4340985211808297,0.6666666666666666,623003,95.227787,829.0,8,8,0.0,30251.0,11717.0,0.0,3,0,3,908526.0,Estable,1,2025,3,8,5
4,2760000.0,12,54,1,0.17386418008434498,0.6666666666666666,216553,92.228643,808.0,13,4,0.0,365267.0,269628.0,0.0,2,8,1,1204496.0,Desconocido,1,2024,12,26,3
4,1356000.0,12,26,1,0.34772836016868997,0.0,106710,95.227787,764.0,6,3,0.0,5143.0,5143.0,0.0,2,0,3,3719441.0,Creciente,1,2025,3,28,4
4,3255720.0,20,53,1,0.7232749891508752,-0.38666666666666666,179532,95.227787,852.0,2,0,0.0,608.0,608.0,0.0,2,0,0,1204496.0,Desconocido,1,2025,12,29,0
4,720000.0,6,52,0,-0.3407737929653162,-0.6666666666666666,108373,95.227787,799.0,1,0,0.0,0.0,0.0,0.0,0,0,0,969508.0,Creciente,1,2025,8,19,1
9,442560.0,5,52,0,0.6954567203373799,0.6666666666666666,71838,95.227787,778.0,9,2,0.0,27475.0,27475.0,0.0,6,0,2,908526.0,Estable,1,2025,5,1,3
4,5325000.0,8,42,0,-0.2527985178426376,-0.6666666666666666,629486,95.227787,775.0,2,3,0.0,63.0,63.0,0.0,0,0,1,866667.0,Creciente,1,2026,1,10,5
4,1200000.0,6,40,1,0.9040937364385939,0.5333333333333333,177924,95.227787,793.0,2,16,0.0,864.0,864.0,0.0,2,0,0,1098465.0,Creciente,1,2024,11,28,3
9,2646760.8,9,40,1,2.4340985211808297,2.0,248606,95.227787,765.0,13,6,0.0,124752.0,124752.0,0.0,10,0,0,13978732.0,Creciente,1,2025,8,7,3
4,1068000.0,6,40,0,0.069545672033738,0.5333333333333333,159166,95.227787,774.0,4,3,0.0,15581.0,15581.0,0.0,1,0,2,1204496.0,Desconocido,1,2025,5,18,6
4,2350680.0,10,39,1,-0.34772836016868997,-0.26666666666666666,217829,95.227787,853.0,0,2,0.0,0.0,14442.5,0.0,0,0,0,1981983.0,Creciente,1,2025,4,22,1
4,1550280.0,6,41,1,-0.625911048303642,-0.5333333333333333,215317,95.227787,821.0,1,1,0.0,528.0,528.0,0.0,1,0,0,908526.0,Estable,1,2025,1,23,3
4,1971482.4,6,38,1,0.069545672033738,0.0,273817,95.227787,781.0,6,6,0.0,22606.0,2811.0,0.0,4,0,1,1165000.0,Decreciente,1,2025,1,21,1
9,3279548.4,9,37,1,0.6954567203373799,0.6666666666666666,306721,95.227787,820.0,6,4,0.0,84323.0,79510.0,0.0,5,0,1,783724.0,Decreciente,1,2025,4,7,0
4,944040.0,6,38,1,-0.34772836016868997,-0.3333333333333333,141383,95.227787,765.0,5,4,0.0,263.0,263.0,0.0,1,0,2,1204496.0,Desconocido,1,2025,7,5,5
4,817080.0,12,37,1,0.278182688134952,0.0,56742,86.830187,787.0,9,8,0.0,77729.0,72771.0,0.0,5,0,1,1204496.0,Desconocido,1,2025,1,17,4
4,604800.0,10,62,0,-0.069545672033738,0.0,56025,95.227787,766.0,2,4,0.0,517.0,517.0,0.0,1,0,0,908526.0,Estable,1,2025,3,24,0
9,3667960.8,11,51,0,0.0,0.0,285703,95.227787,837.0,5,1,0.0,28999.0,28999.0,0.0,2,0,0,1204496.0,Desconocido,1,2025,3,12,2
4,818160.0,6,42,1,0.0,0.13333333333333333,121308,90.562453,830.0,4,11,0.0,93885.0,93885.0,0.0,3,0,0,3725809.0,Creciente,1,2025,7,26,5
4,1272000.0,6,41,1,2.4340985211808297,4.0,188927,95.227787,753.0,4,3,0.0,5232.0,5232.0,0.0,2,0,0,1204496.0,Desconocido,1,2025,1,31,4
4,1884000.0,6,42,0,-0.382501196185559,0.3546666666666667,284555,89.979287,807.0,3,5,0.0,6074.0,6074.0,0.0,2,0,1,751782.0,Creciente,1,2025,9,25,3
4,4372800.0,6,53,0,0.6954567203373799,0.3333333333333333,649451,95.227787,809.0,0,2,0.0,0.0,14442.5,0.0,0,0,0,1204496.0,Desconocido,1,2025,3,12,2
4,1100700.0,6,69,1,-0.417274032202428,-0.13333333333333333,163260,95.227787,859.0,6,0,0.0,21480.0,21480.0,0.0,4,0,2,1204496.0,Desconocido,1,2025,1,23,3
4,3956400.0,6,67,1,3.1295552415182097,1.6666666666666667,586615,95.227787,903.0,5,0,0.0,201116.0,201116.0,0.0,5,0,0,1204496.0,Desconocido,1,2025,7,31,3
4,4248000.0,12,61,0,0.0,-0.13333333333333333,333741,92.228643,918.0,4,3,0.0,7944.0,7944.0,0.0,4,0,0,1625613.0,Decreciente,1,2025,2,24,0
4,1571640.0,6,23,1,-0.2920918225416996,0.248,235375,95.227787,768.0,7,8,0.0,27223.0,27223.0,0.0,3,0,0,977131.0,Creciente,1,2025,8,19,1
4,1550160.0,6,43,1,-0.24653314824911815,0.462,233328,95.227787,789.0,7,3,0.0,27639.0,27639.0,0.0,5,0,1,1867261.0,Creciente,1,2025,7,30,2
9,821208.0,3,39,0,0.6954567203373799,0.6666666666666666,218102,95.227787,833.0,5,2,0.0,1951.0,1951.0,0.0,1,0,2,941789.0,Creciente,1,2025,5,22,3
4,4347720.0,12,41,1,-0.243409852118083,0.0,341576,95.227787,778.0,6,3,0.0,15664.0,14864.0,0.0,1,0,2,1964543.0,Decreciente,1,2025,3,14,4
4,1294766.4,8,40,1,-0.591138212286773,-0.43333333333333335,146973,63.809656,726.0,5,3,0.0,17274.0,17274.0,0.0,2,0,2,1125966.0,Creciente,1,2025,2,7,4
4,829800.0,6,40,1,0.34772836016868997,1.2,123248,95.227787,768.0,2,4,0.0,105826.0,105826.0,0.0,1,0,0,1204496.0,Desconocido,1,2025,3,18,1
4,2138400.0,12,38,0,10.08412244489201,9.333333333333334,168002,95.227787,744.0,22,8,0.0,472377.0,472377.0,0.0,17,0,0,1720000.0,Decreciente,1,2025,3,3,0
4,2569200.0,12,38,1,-0.417274032202428,-0.13333333333333333,201345,95.227787,779.0,2,3,0.0,6344.0,6344.0,0.0,0,1,1,908526.0,Estable,1,2025,1,2,3
4,780780.0,18,59,1,-0.5215925402530349,-0.5333333333333333,43317,95.227787,745.0,5,7,0.0,15738.0,15738.0,0.0,4,0,1,1505619.0,Creciente,1,2025,5,8,3
4,4827600.0,6,47,1,1.0431850805060698,1.0,716049,95.227787,794.0,9,6,0.0,69530.0,69530.0,0.0,7,0,0,916841.0,Creciente,1,2025,1,16,3
4,3038880.0,10,54,0,0.17386418008434498,-0.3333333333333333,281186,91.99794,833.0,4,3,0.0,52128.0,52128.0,0.0,1,1,1,1204496.0,Desconocido,1,2025,4,26,5
4,2760240.0,12,56,1,-0.5215925402530349,-0.26666666666666666,216317,95.227787,763.0,7,2,0.0,28895.0,28895.0,0.0,5,0,2,916148.0,Creciente,1,2025,1,21,1
4,899880.0,10,43,1,1.0431850805060698,1.0,83271,91.99794,775.0,10,2,0.0,99976.0,85878.0,0.0,5,1,2,1285593.0,Creciente,1,2025,2,23,6
